"","timeslot","colony","treatment","similarity","target_color","target_concentration","companion_color","companion_concentration","species","total_visitation","flowertype","number_individuals","relative_target_visitation","date","start_time_of_experiment","temp_at_start_of_experiment","comments","id","attractiveness"
"3842",5,"4","4","Similar","orange",10,"red","20","honeybee",19,"target",0,0.368421052631579,"2025-02-06","10:07",25,"","4_4","low"
"3843",5,"4","4","Similar","orange",10,"red","20","stingless",19,"companion",12,0.368421052631579,"2025-02-06","10:07",25,"","4_4","low"
"3844",5,"4","4","Similar","orange",10,"red","20","honeybee",19,"companion",0,0.368421052631579,"2025-02-06","10:07",25,"","4_4","low"
"3845",8,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",16,"target",2,0.125,"2025-02-06","10:12",26,"","3_2","low"
"3846",8,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",16,"target",0,0.125,"2025-02-06","10:12",26,"","3_2","low"
"3847",8,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",16,"companion",14,0.125,"2025-02-06","10:12",26,"","3_2","low"
"3848",8,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",16,"companion",0,0.125,"2025-02-06","10:12",26,"","3_2","low"
"3849",4,"4","4","Similar","orange",10,"red","20","stingless",13,"target",7,0.538461538461538,"2025-02-06","10:07",25,"","4_4","low"
"3850",4,"4","4","Similar","orange",10,"red","20","honeybee",13,"target",0,0.538461538461538,"2025-02-06","10:07",25,"","4_4","low"
"3851",4,"4","4","Similar","orange",10,"red","20","stingless",13,"companion",6,0.538461538461538,"2025-02-06","10:07",25,"","4_4","low"
"3852",4,"4","4","Similar","orange",10,"red","20","honeybee",13,"companion",0,0.538461538461538,"2025-02-06","10:07",25,"","4_4","low"
"3853",7,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",17,"target",5,0.294117647058824,"2025-02-06","10:12",26,"","3_2","low"
"3854",7,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",17,"target",0,0.294117647058824,"2025-02-06","10:12",26,"","3_2","low"
"3855",7,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",17,"companion",12,0.294117647058824,"2025-02-06","10:12",26,"","3_2","low"
"3856",7,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",17,"companion",0,0.294117647058824,"2025-02-06","10:12",26,"","3_2","low"
"3857",3,"4","4","Similar","orange",10,"red","20","stingless",10,"target",3,0.3,"2025-02-06","10:07",25,"","4_4","low"
"3858",3,"4","4","Similar","orange",10,"red","20","honeybee",10,"target",0,0.3,"2025-02-06","10:07",25,"","4_4","low"
"3859",3,"4","4","Similar","orange",10,"red","20","stingless",10,"companion",7,0.3,"2025-02-06","10:07",25,"","4_4","low"
"3860",3,"4","4","Similar","orange",10,"red","20","honeybee",10,"companion",0,0.3,"2025-02-06","10:07",25,"","4_4","low"
"3861",2,"4","4","Similar","orange",10,"red","20","stingless",7,"target",2,0.285714285714286,"2025-02-06","10:07",25,"","4_4","low"
"3862",2,"4","4","Similar","orange",10,"red","20","honeybee",7,"target",0,0.285714285714286,"2025-02-06","10:07",25,"","4_4","low"
"3863",2,"4","4","Similar","orange",10,"red","20","stingless",7,"companion",5,0.285714285714286,"2025-02-06","10:07",25,"","4_4","low"
"3864",2,"4","4","Similar","orange",10,"red","20","honeybee",7,"companion",0,0.285714285714286,"2025-02-06","10:07",25,"","4_4","low"
"3865",1,"4","4","Similar","orange",10,"red","20","stingless",7,"target",3,0.428571428571429,"2025-02-06","10:07",25,"","4_4","low"
"3866",1,"4","4","Similar","orange",10,"red","20","honeybee",7,"target",0,0.428571428571429,"2025-02-06","10:07",25,"","4_4","low"
"3867",1,"4","4","Similar","orange",10,"red","20","stingless",7,"companion",4,0.428571428571429,"2025-02-06","10:07",25,"","4_4","low"
"3868",1,"4","4","Similar","orange",10,"red","20","honeybee",7,"companion",0,0.428571428571429,"2025-02-06","10:07",25,"","4_4","low"
"3869",7,"5","4","Similar","orange",10,"red","20","stingless",17,"target",7,0.411764705882353,"2025-02-06","10:10",25,"","5_4","low"
"3870",7,"5","4","Similar","orange",10,"red","20","honeybee",17,"target",0,0.411764705882353,"2025-02-06","10:10",25,"","5_4","low"
"3871",7,"5","4","Similar","orange",10,"red","20","stingless",17,"companion",10,0.411764705882353,"2025-02-06","10:10",25,"","5_4","low"
"3872",7,"5","4","Similar","orange",10,"red","20","honeybee",17,"companion",0,0.411764705882353,"2025-02-06","10:10",25,"","5_4","low"
"3873",7,"7","5","control","orange",10,"orange","10","stingless",20,"target",10,1,"2025-02-06","10:07",25,"","7_5","control"
"3874",7,"7","5","control","orange",10,"orange","10","honeybee",20,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3875",7,"7","5","control","orange",10,"orange","10","stingless",20,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3876",7,"7","5","control","orange",10,"orange","10","honeybee",20,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3877",6,"5","4","Similar","orange",10,"red","20","stingless",21,"target",10,0.476190476190476,"2025-02-06","10:10",25,"","5_4","low"
"3878",6,"5","4","Similar","orange",10,"red","20","honeybee",21,"target",0,0.476190476190476,"2025-02-06","10:10",25,"","5_4","low"
"3879",6,"5","4","Similar","orange",10,"red","20","stingless",21,"companion",11,0.476190476190476,"2025-02-06","10:10",25,"","5_4","low"
"3880",6,"5","4","Similar","orange",10,"red","20","honeybee",21,"companion",0,0.476190476190476,"2025-02-06","10:10",25,"","5_4","low"
"3881",6,"7","5","control","orange",10,"orange","10","stingless",18,"target",9,1,"2025-02-06","10:07",25,"","7_5","control"
"3882",6,"7","5","control","orange",10,"orange","10","honeybee",18,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3883",6,"7","5","control","orange",10,"orange","10","stingless",18,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3884",6,"7","5","control","orange",10,"orange","10","honeybee",18,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3885",6,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",15,"target",5,0.333333333333333,"2025-02-06","10:12",26,"","3_2","low"
"3886",6,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",15,"target",0,0.333333333333333,"2025-02-06","10:12",26,"","3_2","low"
"3887",6,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",15,"companion",10,0.333333333333333,"2025-02-06","10:12",26,"","3_2","low"
"3888",6,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",15,"companion",0,0.333333333333333,"2025-02-06","10:12",26,"","3_2","low"
"3889",5,"5","4","Similar","orange",10,"red","20","stingless",35,"target",14,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3890",5,"5","4","Similar","orange",10,"red","20","honeybee",35,"target",0,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3891",5,"5","4","Similar","orange",10,"red","20","stingless",35,"companion",21,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3892",5,"5","4","Similar","orange",10,"red","20","honeybee",35,"companion",0,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3893",5,"7","5","control","orange",10,"orange","10","stingless",15,"target",8,1,"2025-02-06","10:07",25,"","7_5","control"
"3894",5,"7","5","control","orange",10,"orange","10","honeybee",15,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3895",5,"7","5","control","orange",10,"orange","10","stingless",15,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3896",5,"7","5","control","orange",10,"orange","10","honeybee",15,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3897",4,"7","5","control","orange",10,"orange","10","stingless",21,"target",10,1,"2025-02-06","10:07",25,"","7_5","control"
"3898",4,"7","5","control","orange",10,"orange","10","honeybee",21,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3899",4,"7","5","control","orange",10,"orange","10","stingless",21,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3900",4,"7","5","control","orange",10,"orange","10","honeybee",21,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3901",3,"7","5","control","orange",10,"orange","10","stingless",19,"target",10,1,"2025-02-06","10:07",25,"","7_5","control"
"3902",3,"7","5","control","orange",10,"orange","10","honeybee",19,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3903",3,"7","5","control","orange",10,"orange","10","stingless",19,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3904",3,"7","5","control","orange",10,"orange","10","honeybee",19,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3905",2,"7","5","control","orange",10,"orange","10","stingless",14,"target",7,1,"2025-02-06","10:07",25,"","7_5","control"
"3906",2,"7","5","control","orange",10,"orange","10","honeybee",14,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3907",2,"7","5","control","orange",10,"orange","10","stingless",14,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3908",2,"7","5","control","orange",10,"orange","10","honeybee",14,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3909",5,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",11,"target",2,0.181818181818182,"2025-02-06","10:12",26,"","3_2","low"
"3910",5,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",11,"target",0,0.181818181818182,"2025-02-06","10:12",26,"","3_2","low"
"3911",5,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",11,"companion",9,0.181818181818182,"2025-02-06","10:12",26,"","3_2","low"
"3912",5,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",11,"companion",0,0.181818181818182,"2025-02-06","10:12",26,"","3_2","low"
"3913",1,"7","5","control","orange",10,"orange","10","stingless",9,"target",4,1,"2025-02-06","10:07",25,"","7_5","control"
"3914",1,"7","5","control","orange",10,"orange","10","honeybee",9,"target",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3915",1,"7","5","control","orange",10,"orange","10","stingless",9,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3916",1,"7","5","control","orange",10,"orange","10","honeybee",9,"companion",0,1,"2025-02-06","10:07",25,"","7_5","control"
"3917",4,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",9,"target",2,0.222222222222222,"2025-02-06","10:12",26,"","3_2","low"
"3918",4,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",9,"target",0,0.222222222222222,"2025-02-06","10:12",26,"","3_2","low"
"3919",4,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",9,"companion",7,0.222222222222222,"2025-02-06","10:12",26,"","3_2","low"
"3920",4,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",9,"companion",0,0.222222222222222,"2025-02-06","10:12",26,"","3_2","low"
"3921",4,"5","4","Similar","orange",10,"red","20","stingless",33,"target",13,0.393939393939394,"2025-02-06","10:10",25,"","5_4","low"
"3922",4,"5","4","Similar","orange",10,"red","20","honeybee",33,"target",0,0.393939393939394,"2025-02-06","10:10",25,"","5_4","low"
"3923",4,"5","4","Similar","orange",10,"red","20","stingless",33,"companion",20,0.393939393939394,"2025-02-06","10:10",25,"","5_4","low"
"3924",4,"5","4","Similar","orange",10,"red","20","honeybee",33,"companion",0,0.393939393939394,"2025-02-06","10:10",25,"","5_4","low"
"3925",3,"5","4","Similar","orange",10,"red","20","stingless",45,"target",18,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3926",3,"5","4","Similar","orange",10,"red","20","honeybee",45,"target",0,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3927",3,"5","4","Similar","orange",10,"red","20","stingless",45,"companion",27,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3928",3,"5","4","Similar","orange",10,"red","20","honeybee",45,"companion",1,0.4,"2025-02-06","10:10",25,"","5_4","low"
"3929",3,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",7,"target",2,0.285714285714286,"2025-02-06","10:12",26,"","3_2","low"
"3930",3,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",7,"target",0,0.285714285714286,"2025-02-06","10:12",26,"","3_2","low"
"3931",3,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",7,"companion",5,0.285714285714286,"2025-02-06","10:12",26,"","3_2","low"
"3932",3,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",7,"companion",0,0.285714285714286,"2025-02-06","10:12",26,"","3_2","low"
"3933",2,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",4,"target",1,0.25,"2025-02-06","10:12",26,"","3_2","low"
"3934",2,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",4,"target",0,0.25,"2025-02-06","10:12",26,"","3_2","low"
"3935",2,"3","2","Dissimilar","orange",10,"light_blue","20","stingless",4,"companion",3,0.25,"2025-02-06","10:12",26,"","3_2","low"
"3936",2,"3","2","Dissimilar","orange",10,"light_blue","20","honeybee",4,"companion",0,0.25,"2025-02-06","10:12",26,"","3_2","low"
"3937",2,"5","4","Similar","orange",10,"red","20","stingless",47,"target",27,0.574468085106383,"2025-02-06","10:10",25,"","5_4","low"
"3938",2,"5","4","Similar","orange",10,"red","20","honeybee",47,"target",0,0.574468085106383,"2025-02-06","10:10",25,"","5_4","low"
"3939",2,"5","4","Similar","orange",10,"red","20","stingless",47,"companion",20,0.574468085106383,"2025-02-06","10:10",25,"","5_4","low"
"3940",2,"5","4","Similar","orange",10,"red","20","honeybee",47,"companion",0,0.574468085106383,"2025-02-06","10:10",25,"","5_4","low"
"3941",1,"5","4","Similar","orange",10,"red","20","stingless",41,"target",25,0.609756097560976,"2025-02-06","10:10",25,"","5_4","low"
"3942",1,"5","4","Similar","orange",10,"red","20","honeybee",41,"target",0,0.609756097560976,"2025-02-06","10:10",25,"","5_4","low"
"3943",1,"5","4","Similar","orange",10,"red","20","stingless",41,"companion",16,0.609756097560976,"2025-02-06","10:10",25,"","5_4","low"
"3944",1,"5","4","Similar","orange",10,"red","20","honeybee",41,"companion",1,0.609756097560976,"2025-02-06","10:10",25,"","5_4","low"
"3945",12,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",25,"target",12,0.48,"2025-02-05","12:16",28,"","7_2","low"
"3946",12,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",25,"target",0,0.48,"2025-02-05","12:16",28,"","7_2","low"
"3947",12,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",25,"companion",13,0.48,"2025-02-05","12:16",28,"","7_2","low"
"3948",12,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",25,"companion",0,0.48,"2025-02-05","12:16",28,"","7_2","low"
"3949",11,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",31,"target",13,0.419354838709677,"2025-02-05","12:16",28,"","7_2","low"
"3950",11,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",31,"target",0,0.419354838709677,"2025-02-05","12:16",28,"","7_2","low"
"3951",11,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",31,"companion",18,0.419354838709677,"2025-02-05","12:16",28,"","7_2","low"
"3952",11,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",31,"companion",0,0.419354838709677,"2025-02-05","12:16",28,"","7_2","low"
"3953",10,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",29,"target",13,0.448275862068966,"2025-02-05","12:16",28,"","7_2","low"
"3954",10,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",29,"target",0,0.448275862068966,"2025-02-05","12:16",28,"","7_2","low"
"3955",10,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",29,"companion",16,0.448275862068966,"2025-02-05","12:16",28,"","7_2","low"
"3956",10,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",29,"companion",0,0.448275862068966,"2025-02-05","12:16",28,"","7_2","low"
"3957",9,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",23,"target",12,0.521739130434783,"2025-02-05","12:16",28,"","7_2","low"
"3958",9,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",23,"target",0,0.521739130434783,"2025-02-05","12:16",28,"","7_2","low"
"3959",9,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",23,"companion",11,0.521739130434783,"2025-02-05","12:16",28,"","7_2","low"
"3960",9,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",23,"companion",0,0.521739130434783,"2025-02-05","12:16",28,"","7_2","low"
"3961",8,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",25,"target",13,0.52,"2025-02-05","12:16",28,"","7_2","low"
"3962",8,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",25,"target",0,0.52,"2025-02-05","12:16",28,"","7_2","low"
"3963",8,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",25,"companion",12,0.52,"2025-02-05","12:16",28,"","7_2","low"
"3964",8,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",25,"companion",0,0.52,"2025-02-05","12:16",28,"","7_2","low"
"3965",6,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",17,"target",8,0.470588235294118,"2025-02-05","12:16",28,"","7_2","low"
"3966",6,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",17,"target",0,0.470588235294118,"2025-02-05","12:16",28,"","7_2","low"
"3967",6,"7","2","Dissimilar","orange",10,"light_blue","20","stingless",17,"companion",9,0.470588235294118,"2025-02-05","12:16",28,"","7_2","low"
"3968",6,"7","2","Dissimilar","orange",10,"light_blue","20","honeybee",17,"companion",0,0.470588235294118,"2025-02-05","12:16",28,"","7_2","low"
"3969",12,"3","5","control","orange",10,"orange","10","stingless",15,"target",8,1,"2025-02-04","10:10",26,"","3_5","control"
"3970",12,"3","5","control","orange",10,"orange","10","honeybee",15,"target",0,1,"2025-02-04","10:10",26,"","3_5","control"
"3971",12,"3","5","control","orange",10,"orange","10","stingless",15,"companion",0,1,"2025-02-04","10:10",26,"","3_5","control"
"3972",12,"3","5","control","orange",10,"orange","10","honeybee",15,"companion",0,1,"2025-02-04","10:10",26,"","3_5","control"
"3973",10,"3","5","control","orange",10,"orange","10","stingless",15,"target",8,1,"2025-02-04","10:10",26,"","3_5","control"
"3974",10,"3","5","control","orange",10,"orange","10","honeybee",15,"target",0,1,"2025-02-04","10:10",26,"","3_5","control"
